Customer ID,Recency,Frequency,Monetary,Cluster,Churn
17211,5,6,1729.43,0,0
17212,94,2,567.5600000000001,0,1
17213,2,7,2401.07,0,0
17215,100,1,186.15,0,1
17216,190,1,65.05,1,1
17217,255,1,104.5,1,1
17218,4,9,2231.96,0,0
17219,52,1,144.9,0,0
17220,53,7,1283.5,0,0
17221,227,3,643.39,1,1
17222,113,5,1250.86,0,1
17223,4,2,446.74,0,0
17224,137,1,100.86,0,1
17225,217,1,131.15,1,1
17226,80,2,506.63,0,0
17227,4,7,1082.71,0,0
17228,3,7,1271.1499999999999,0,0
17230,199,10,6286.54,1,1
17231,25,15,4022.72,0,0
17233,84,2,369.98,0,0
17235,8,7,1354.82,0,0
17236,46,6,1013.13,0,0
17237,11,2,687.39,0,0
17238,7,17,4038.45,0,0
17239,23,3,806.95,0,0
17240,232,1,130.6,1,1
17241,21,12,2744.14,0,0
17242,92,3,1754.24,0,1
17243,5,44,12213.01,3,0
17244,19,4,871.14,0,0
17245,325,1,200.18,1,1
17246,182,2,38.92,1,1
17248,117,1,227.51,0,1
17249,64,1,68.03,0,0
17251,18,2,529.15,0,0
17254,37,1,198.29,0,0
17255,26,2,500.72,0,0
17256,117,3,258.93,0,1
17257,72,2,192.73,0,0
17258,32,2,417.3,0,0
17259,4,5,1285.97,0,0
17260,47,1,120.95,0,0
17261,145,1,230.44,1,1
17262,2,7,1504.26,0,0
17264,60,1,279.59,0,0
17266,135,2,207.09,0,1
17268,81,7,970.25,0,0
17269,21,1,537.46,0,0
17270,105,2,604.4,0,1
17271,372,1,210.39,1,1
17273,60,1,141.12,0,0
17274,31,1,465.4,0,0
17275,19,1,114.52,0,0
17276,38,1,508.39,0,0
17278,201,1,25.2,1,1
17280,74,1,118.85999999999999,0,0
17281,10,6,797.8499999999999,0,0
17282,92,2,636.25,0,1
17283,14,1,188.46,0,0
17284,25,2,1140.58,0,0
17285,264,2,428.34,1,1
17286,36,2,241.56,0,0
17287,3,16,3047.85,0,0
17288,26,4,1080.25,0,0
17289,12,6,1134.98,0,0
17290,17,6,976.2,0,0
17292,108,2,271.75,0,1
17293,30,8,1899.1200000000001,0,0
17294,305,2,467.78999999999996,1,1
17296,366,1,338.13,1,1
17298,10,3,459.14,0,0
17299,75,2,346.97,0,0
17300,26,2,393.64,0,0
17301,260,1,132.8,1,1
17304,170,1,111.5,1,1
17305,284,1,2135.46,1,1
17306,29,2,1151.04,0,0
17307,31,11,3999.8900000000003,0,0
17308,29,2,4511.76,0,0
17309,17,2,247.84,0,0
17310,23,2,1025.1,0,0
17311,28,4,2181.71,0,0
17314,29,9,2376.51,0,0
17315,11,5,3358.34,0,0
17316,56,1,124.45,0,0
17318,361,1,164.28,1,1
17319,305,1,29.1,1,1
17320,4,4,1695.15,0,0
17321,30,4,1040.32,0,0
17322,12,5,922.59,0,0
17323,43,5,644.52,0,0
17324,2,9,1311.64,0,0
17325,46,2,512.77,0,0
17326,44,2,321.95,0,0
17327,45,2,152.35,0,0
17328,309,1,104.7,1,1
17329,367,3,481.32,1,1
17330,180,2,59.900000000000006,1,1
17332,164,5,838.27,1,1
17334,42,1,328.13,0,0
17335,19,2,508.0,0,0
17336,108,1,81.12,0,1
17338,11,9,5498.64,0,0
17339,1,2,119.0,0,0
17340,2,8,10051.53,0,0
17341,2,3,1108.47,0,0
17342,15,4,1227.54,0,0
17343,12,5,1066.3,0,0
17344,364,1,307.54,1,1
17345,11,6,1066.94,0,0
17346,9,12,2646.44,0,0
17348,73,4,1316.8899999999999,0,0
17349,16,4,741.5,0,0
17350,30,3,619.971,0,0
17351,63,9,1401.08,0,0
17352,332,1,36.25,1,1
17353,127,2,1502.0,0,1
17354,64,3,1750.3999999999999,0,0
17355,22,1,285.11,0,0
17356,190,4,768.25,1,1
17358,12,3,500.2,0,0
17359,284,1,156.6,1,1
17360,21,3,645.59,0,0
17361,312,2,392.44,1,1
17362,36,5,711.8100000000001,0,0
17363,31,3,940.86,0,0
17364,12,17,7589.24,0,0
17365,22,7,3423.42,0,0
17366,68,2,1096.24,0,0
17368,11,6,913.47,0,0
17369,91,1,979.1999999999999,0,1
17371,259,3,238.66,1,1
17372,17,20,3034.88,0,0
17373,54,3,520.58,0,0
17374,31,1,231.34,0,0
17375,67,1,260.45,0,0
17376,40,2,250.44,0,0
17377,1,60,14218.49,3,0
17378,10,1,10.95,0,0
17380,70,3,645.0,0,0
17381,4,12,19726.76,0,0
17382,71,7,836.88,0,0
17383,89,1,110.69999999999999,0,0
17384,103,1,171.15,0,1
17386,21,1,126.35000000000001,0,0
17388,56,7,1432.01,0,0
17389,10,27,25391.0,3,0
17390,56,1,149.3,0,0
17392,86,1,168.65,0,0
17393,46,2,381.15,0,0
17395,144,1,97.5,1,1
17396,7,7,1476.3,0,0
17397,52,1,536.77,0,0
17400,217,3,2547.09,1,1
17401,177,1,114.85,1,1
17402,5,12,2462.33,0,0
17403,86,1,118.95,0,0
17404,45,8,15874.3,0,0
17406,2,11,2704.63,0,0
17407,47,1,552.9,0,0
17408,136,2,283.44000000000005,0,1
17409,57,8,7021.66,0,0
17411,22,2,646.44,0,0
17412,8,10,3159.46,0,0
17413,40,2,560.14,0,0
17414,59,4,1471.52,0,0
17416,29,15,10405.03,0,0
17417,184,1,164.18,1,1
17418,23,1,206.60000000000002,0,0
17419,3,8,2273.95,0,0
17420,9,4,485.6,0,0
17421,22,3,1059.41,0,0
17422,17,5,1615.39,0,0
17423,29,1,420.54,0,0
17426,88,7,3040.51,0,0
17428,4,18,14562.91,0,0
17429,32,2,832.54,0,0
17430,1,3,469.40999999999997,0,0
17432,21,7,1385.6299999999999,0,0
17433,21,1,266.8,0,0
17435,47,1,331.35,0,0
17436,44,3,317.76,0,0
17437,165,1,373.17,1,1
17438,80,4,1034.32,0,0
17439,291,1,325.74,1,1
17440,185,1,137.16,1,1
17441,368,1,293.35,1,1
17442,17,9,2371.74,0,0
17448,133,46,14556.97,3,1
17449,23,6,2430.29,0,0
17450,3,7,52422.3,0,0
17454,98,6,1030.41,0,1
17456,1,2,975.5600000000001,0,0
17457,15,9,4247.11,0,0
17458,17,1,213.08,0,0
17460,8,12,1605.8400000000001,0,0
17463,196,2,661.5,1,1
17464,158,2,710.98,1,1
17465,61,7,2542.79,0,0
17467,31,1,102.6,0,0
17468,11,1,57.8,0,0
17469,36,12,3180.28,0,0
17470,3,7,1679.8,0,0
17471,110,1,321.65000000000003,0,1
17472,264,1,224.81,1,1
17473,44,2,607.0,0,0
17474,235,1,1047.0,1,1
17476,31,2,489.86,0,0
17477,248,2,1144.3,1,1
17478,44,2,1272.8,0,0
17479,268,1,389.26000000000005,1,1
17480,80,1,390.21,0,0
17482,123,2,778.19,0,1
17483,50,1,177.69,0,0
17484,212,2,209.57,1,1
17487,364,1,160.55,1,1
17488,277,1,336.5,1,1
17490,24,2,658.18,0,0
17491,3,8,2422.2000000000003,0,0
17492,114,2,747.85,0,1
17493,21,1,100.91000000000001,0,0
17494,137,1,54.699999999999996,0,1
17495,26,1,309.16,0,0
17496,199,3,1141.84,1,1
17497,26,2,287.25,0,0
17499,197,1,718.51,1,1
17504,16,9,6568.09,0,0
17505,186,3,1289.64,1,1
17508,17,7,4191.92,0,0
17510,56,1,206.07999999999998,0,0
17511,3,31,84541.17,3,0
17512,88,8,2542.83,0,0
17513,44,2,645.6,0,0
17514,305,1,334.18,1,1
17515,30,5,978.4399999999999,0,0
17516,14,1,189.47,0,0
17518,61,2,329.42,0,0
17519,4,10,3265.45,0,0
17521,30,2,554.85,0,0
17524,74,2,394.14,0,0
17525,33,2,739.2,0,0
17526,1,9,2970.14,0,0
17529,246,2,1240.25,1,1
17530,1,3,756.51,0,0
17531,163,2,970.12,1,1
17532,21,1,65.34,0,0
17533,70,1,34.8,0,0
17534,87,4,1445.47,0,0
17536,56,2,288.33,0,0
17539,253,4,1226.57,1,1
17540,19,4,1011.7,0,0
17541,145,1,124.46,1,1
17542,277,2,170.95,1,1
17543,185,1,120.05,1,1
17544,26,3,960.69,0,0
17545,26,3,802.58,0,0
17547,11,2,727.85,0,0
17548,14,3,627.96,0,0
17550,33,6,2280.48,0,0
17552,8,10,2154.88,0,0
17553,108,3,2270.0,0,1
17555,61,3,574.48,0,0
17556,15,1,142.77,0,0
17557,368,1,34.0,1,1
17558,29,1,259.17,0,0
17559,148,1,167.62,1,1
17560,31,4,1040.85,0,0
17561,26,3,554.72,0,0
17563,214,2,392.38,1,1
17565,222,1,131.83,1,1
17567,8,2,1024.55,0,0
17568,269,1,382.79,1,1
17570,17,1,100.0,0,0
17571,178,1,205.23999999999998,1,1
17572,9,7,496.26000000000005,0,0
17575,303,1,171.7,1,1
17576,1,23,5434.13,0,0
17577,281,2,348.75,1,1
17578,110,6,903.87,0,1
17579,214,1,304.38,1,1
17580,12,2,329.55,0,0
17581,8,20,7712.71,0,0
17582,82,4,1275.43,0,0
17583,196,1,135.95,1,1
17584,103,4,4067.12,0,1
17585,81,3,960.23,0,0
17586,255,1,167.4,1,1
17587,264,1,181.66,1,1
17588,32,4,1699.35,0,0
17589,21,14,11645.7,0,0
17591,3,2,550.7,0,0
17592,374,1,148.3,1,1
17593,45,6,4168.46,0,0
17594,85,2,1504.7,0,0
17596,4,7,2092.74,0,0
17597,54,4,1439.72,0,0
17598,17,1,409.98,0,0
17599,113,1,52.05,0,1
17601,16,1,305.46999999999997,0,0
17602,108,8,2348.16,0,1
17603,253,3,1398.76,1,1
17604,58,4,636.57,0,0
17605,226,1,160.75,1,1
17606,373,1,87.30000000000001,1,1
17607,12,1,333.81,0,0
17608,85,2,305.11,0,0
17609,38,6,782.12,0,0
17610,176,5,1529.49,1,1
17611,57,13,4387.76,0,0
17612,15,12,3346.41,0,0
17615,23,3,403.6,0,0
17616,3,2,489.59999999999997,0,0
17617,194,1,395.33,1,1
17618,19,8,3101.66,0,0
17621,40,3,1795.22,0,0
17622,233,2,1130.21,1,1
17623,45,6,1856.6200000000001,0,0
17624,73,2,725.15,0,0
17625,82,4,4020.8,0,0
17626,238,1,254.0,1,1
17627,114,1,296.36,0,1
17629,24,2,641.4,0,0
17631,10,4,470.16,0,0
17633,15,3,732.55,0,0
17635,60,3,1265.58,0,0
17638,283,2,842.4,1,1
17639,23,5,506.67,0,0
17640,15,5,2547.28,0,0
17642,65,3,1112.2,0,0
17643,9,2,439.7,0,0
17644,30,9,3132.96,0,0
17646,1,10,3141.4,0,0
17647,305,2,198.6,1,1
17648,21,1,418.87,0,0
17649,105,2,710.4,0,1
17651,134,6,1758.52,0,1
17655,2,3,1013.54,0,0
17657,66,1,126.0,0,0
17659,8,3,835.33,0,0
17660,373,1,163.47,1,1
17662,297,2,412.92,1,1
17663,53,10,3372.92,0,0
17664,110,2,561.59,0,1
17665,129,1,563.1,0,1
17666,113,3,1319.6399999999999,0,1
17667,71,4,1895.19,0,0
17669,98,3,2735.63,0,1
17671,1,2,830.63,0,0
17672,53,5,2600.46,0,0
17673,11,7,2604.46,0,0
17674,4,1,300.66,0,0
17675,3,40,17885.32,3,0
17676,2,5,1378.16,0,0
17677,2,28,20329.68,3,0
17678,239,1,301.65,1,1
17679,157,5,1585.5,1,1
17680,19,2,313.05,0,0
17681,233,5,731.2,1,1
17682,4,6,1982.45,0,0
17683,21,3,819.01,0,0
17685,8,6,2751.64,0,0
17686,59,2,2557.35,0,0
17687,56,1,432.68,0,0
17688,29,1,304.2,0,0
17689,24,2,317.08,0,0
17690,2,8,2690.15,0,0
17691,4,3,489.65000000000003,0,0
17692,32,8,2234.86,0,0
17694,147,2,1412.85,1,1
17695,30,3,980.7,0,0
17696,18,19,5393.88,0,0
17699,112,2,442.0,0,1
17700,17,10,4145.33,0,0
17702,19,2,1319.67,0,0
17703,54,1,296.1,0,0
17705,91,2,260.38,0,1
17706,2,17,10245.49,0,0
17707,12,6,456.90000000000003,0,0
17708,38,2,620.85,0,0
17709,106,4,533.56,0,1
17710,59,1,293.5,0,0
17713,18,4,1198.09,0,0
17714,60,4,1257.18,0,0
17715,228,1,163.2,1,1
17716,32,13,10300.98,0,0
17717,57,1,376.92,0,0
17718,280,1,299.83,1,1
17720,3,7,1572.97,0,0
17721,295,1,307.21000000000004,1,1
17722,2,2,2006.32,0,0
17723,11,1,102.0,0,0
17726,31,7,1092.06,0,0
17728,40,2,1362.75,0,0
17729,232,1,438.65000000000003,1,1
17730,18,7,2475.32,0,0
17731,257,2,468.88,1,1
17732,8,8,2166.42,0,0
17734,161,3,741.69,1,1
17735,3,8,4134.91,0,0
17738,31,9,2304.51,0,0
17739,10,11,4939.24,0,0
17740,25,6,426.9,0,0
17741,42,2,101.1,0,0
17742,64,9,1743.3700000000001,0,0
17743,84,1,229.2,0,0
17744,16,1,326.74,0,0
17745,113,2,600.34,0,1
17746,107,3,793.9300000000001,0,1
17748,163,1,358.15,1,1
17749,182,1,351.66,1,1
17751,57,1,157.85999999999999,0,0
17753,100,4,390.56,0,1
17754,10,8,2805.27,0,0
17756,11,3,733.7,0,0
17757,4,28,3817.16,0,0
17758,63,4,1555.83,0,0
17759,29,2,441.92,0,0
17760,9,5,631.34,0,0
17762,92,1,129.75,0,1
17763,289,3,71.15,1,1
17764,38,3,804.82,0,0
17765,84,1,158.92,0,0
17766,17,2,299.61,0,0
17767,46,1,141.85,0,0
17768,23,4,1236.33,0,0
17769,19,7,3105.1,0,0
17771,72,2,141.6,0,0
17772,28,1,202.0,0,0
17773,150,2,585.27,1,1
17774,33,5,2102.64,0,0
17776,22,2,338.56,0,0
17778,297,1,197.70000000000002,1,1
17780,303,3,352.91,1,1
17782,18,2,679.02,0,0
17783,148,1,96.44,1,1
17784,186,1,112.86,1,1
17785,81,2,271.44,0,0
17787,7,1,736.28,0,0
17789,297,1,171.25,1,1
17790,14,6,818.06,0,0
17792,103,2,370.05,0,1
17794,322,2,147.3,1,1
17796,5,4,664.09,0,0
17797,31,5,1205.44,0,0
17798,217,1,183.09,1,1
17799,25,10,3285.96,0,0
17801,87,3,798.3299999999999,0,0
17802,8,8,3768.08,0,0
17803,28,1,184.66,0,0
17804,12,3,385.23,0,0
17805,246,1,414.72,1,1
17807,31,3,437.87,0,0
17808,184,4,262.64,1,1
17809,7,11,5925.4800000000005,0,0
17810,304,2,374.81,1,1
17811,10,8,1772.07,0,0
17812,4,4,433.73,0,0
17814,11,2,1617.32,0,0
17815,29,1,591.96,0,0
17816,1,3,75.76,0,0
17817,14,3,420.17,0,0
17818,373,1,130.18,1,1
17819,7,6,2907.65,0,0
17820,10,1,183.56,0,0
17821,42,1,334.62,0,0
17822,56,5,2188.5,0,0
17823,57,2,494.25,0,0
17825,234,4,731.96,1,1
17826,10,1,134.59,0,0
17827,257,1,392.59,1,1
17829,45,4,3867.5,0,0
17833,359,1,342.36,1,1
17834,50,2,730.47,0,0
17838,1,10,3943.6000000000004,0,0
17840,79,1,185.72,0,0
17841,1,91,29892.5,3,0
17842,238,1,430.69,1,1
17843,47,1,120.75,0,0
17845,191,4,598.19,1,1
17847,151,2,129.69,1,1
17848,53,21,2749.7,0,0
17849,116,4,457.96000000000004,0,1
17850,8,155,51208.87,3,0
17851,58,6,1563.34,0,0
17852,24,3,548.87,0,0
17853,43,3,1608.19,0,0
17854,98,4,760.19,0,1
17855,8,1,208.97,0,0
17857,1,2,1803.2,0,0
17858,5,19,7641.99,0,0
17860,4,4,762.74,0,0
17861,21,10,3026.89,0,0
17862,21,3,948.1899999999999,0,0
17863,5,7,2585.2,0,0
17864,21,2,326.82,0,0
17865,11,26,15848.07,0,0
17866,120,2,805.3000000000001,0,1
17867,46,9,424.18,0,0
17868,22,1,234.65,0,0
17869,4,3,607.98,0,0
17870,2,2,1213.8,0,0
17871,33,4,963.09,0,0
17872,17,1,235.87,0,0
17873,9,14,4656.72,0,0
17875,324,1,167.1,1,1
17876,35,3,3424.02,0,0
17878,31,2,1032.88,0,0
17880,275,2,366.0,1,1
17882,15,2,313.46,0,0
17883,175,3,324.08,1,1
17884,4,18,2355.44,0,0
17886,73,3,708.77,0,0
17888,10,17,1094.39,0,0
17889,10,5,571.0,0,0
17894,2,11,1333.57,0,0
17897,3,8,2018.4,0,0
17898,88,2,147.12,0,0
17901,157,2,149.7,1,1
17902,182,1,216.39999999999998,1,1
17903,30,1,381.09000000000003,0,0
17905,9,10,1583.28,0,0
17907,276,1,291.76,1,1
17908,9,5,1168.26,0,0
17909,373,1,132.55,1,1
17910,362,1,261.7,1,1
17912,11,1,64.49,0,0
17913,36,12,3068.04,0,0
17915,187,1,242.13,1,1
17916,264,2,43.87,1,1
17918,136,3,396.39,0,1
17919,74,1,536.28,0,0
17920,4,39,20312.36,3,0
17921,15,6,1596.98,0,0
17922,179,1,170.4,1,1
17923,163,2,289.5,1,1
17924,9,2,574.2,0,0
17925,8,1,244.08,0,0
17926,80,3,638.2,0,0
17927,357,1,294.0,1,1
17928,207,1,128.7,1,1
17929,23,8,2239.1,0,0
17930,29,8,2534.74,0,0
17931,33,12,3028.93,0,0
17933,268,1,114.69,1,1
17934,42,1,344.90000000000003,0,0
17935,36,5,540.35,0,0
17938,56,1,144.29,0,0
17940,81,6,26286.75,0,0
17941,226,3,1128.72,1,1
17944,59,1,75.41,0,0
17945,332,3,360.35,1,1
17949,7,74,60117.6,3,0
17950,1,6,950.61,0,0
17951,9,2,627.5400000000001,0,0
17952,14,4,819.61,0,0
17953,176,1,160.82,1,1
17954,3,9,1633.33,0,0
17955,291,2,392.6,1,1
17958,364,1,465.42,1,1
17959,228,1,140.75,1,1
17960,158,2,61.300000000000004,1,1
17961,8,62,1699.1,3,0
17962,185,3,584.59,1,1
17963,107,4,651.51,0,1
17964,8,1,261.76,0,0
17965,1,17,4618.41,0,0
17966,227,5,875.99,1,1
17967,7,2,234.22,0,0
17968,9,4,610.6899999999999,0,0
17969,138,18,2141.7400000000002,0,1
17971,184,1,161.94,1,1
17974,17,3,1117.27,0,0
17975,2,12,2540.02,0,0
17976,8,1,353.19,0,0
17977,36,1,1277.49,0,0
17978,1,4,1160.84,0,0
17980,29,1,221.97,0,0
17981,46,1,239.12,0,0
17982,316,1,138.18,1,1
17983,31,1,171.71,0,0
17984,28,4,1038.59,0,0
17987,12,4,805.07,0,0
17988,123,7,288.42,0,1
17989,15,1,228.82999999999998,0,0
17990,16,3,896.77,0,0
17991,227,1,227.2,1,1
17992,25,1,254.13,0,0
17993,253,1,235.19,1,1
17994,24,7,1634.83,0,0
17995,18,2,419.38,0,0
17996,15,3,482.33,0,0
17998,16,3,639.24,0,0
17999,2,2,348.84,0,0
18000,200,1,124.25,1,1
18001,85,4,536.61,0,0
18002,11,4,249.92,0,0
18003,12,1,358.61,0,0
18006,17,3,553.1800000000001,0,0
18007,28,1,220.32,0,0
18008,51,14,17670.94,0,0
18009,178,7,1898.49,1,1
18011,9,2,424.24,0,0
18012,359,1,115.3,1,1
18016,46,2,476.90000000000003,0,0
18017,67,1,165.0,0,0
18018,35,2,175.85,0,0
18020,179,1,190.48000000000002,1,1
18021,145,2,227.06,1,1
18022,21,4,983.68,0,0
18025,15,6,1177.72,0,0
18026,136,2,2074.07,0,1
18028,219,1,192.05,1,1
18029,278,1,433.77,1,1
18031,14,1,462.09999999999997,0,0
18034,11,1,370.82,0,0
18035,21,2,546.34,0,0
18036,21,8,1158.02,0,0
18037,57,9,97.39999999999999,0,0
18038,192,1,149.41,1,1
18039,10,4,579.17,0,0
18041,1,20,4568.99,0,0
18042,177,1,116.1,1,1
18043,2,1,316.46,0,0
18044,23,8,1417.01,0,0
18046,285,1,189.63,1,1
18047,17,2,342.69,0,0
18048,129,1,229.44,0,1
18049,73,2,556.52,0,0
18050,29,1,337.66,0,0
18051,270,7,2282.28,1,1
18052,200,1,10877.18,1,1
18053,161,2,271.05,1,1
18054,28,1,176.5,0,0
18055,3,6,4411.38,0,0
18056,254,1,190.95,1,1
18057,29,3,1203.56,0,0
18058,177,2,603.9,1,1
18060,44,2,1185.46,0,0
18061,2,19,4369.56,0,0
18062,22,3,912.15,0,0
18063,26,2,186.60000000000002,0,0
18064,82,9,3681.03,0,0
18065,24,15,3473.8,0,0
18066,22,2,1122.4,0,0
18069,19,6,2503.89,0,0
18070,305,1,314.1,1,1
18071,1,5,975.63,0,0
18074,9,2,1019.44,0,0
18075,10,10,3171.54,0,0
18076,16,1,151.49,0,0
18077,2,8,1705.55,0,0
18078,61,2,508.47,0,0
18079,127,1,590.78,0,1
18083,33,1,470.72999999999996,0,0
18084,19,2,722.4499999999999,0,0
18085,9,3,955.8000000000001,0,0
18087,15,15,10705.8,0,0
18089,82,1,428.45,0,0
18090,57,1,349.4,0,0
18091,229,1,360.85,1,1
18092,1,8,7111.18,0,0
18093,80,4,2346.19,0,0
18094,82,6,3374.2200000000003,0,0
18095,63,3,1723.04,0,0
18096,78,3,894.13,0,0
18097,21,5,1965.52,0,0
18098,32,1,550.84,0,0
18100,186,1,451.56,1,1
18101,10,3,405.51,0,0
18102,1,89,349164.35,2,0
18103,185,1,105.8,1,1
18106,112,5,1030.76,0,1
18107,78,1,167.13,0,0
18108,232,2,577.8100000000001,1,1
18109,5,13,1840.99,0,0
18110,47,1,199.13,0,0
18111,225,1,405.85,1,1
18112,54,2,423.27,0,0
18113,4,1,76.32000000000001,0,0
18115,333,1,9.700000000000001,1,1
18116,12,5,736.27,0,0
18118,5,4,1079.4,0,0
18119,3,1,181.12,0,0
18123,149,1,95.15,1,1
18124,108,1,111.53,0,1
18127,39,1,212.8,0,0
18128,173,1,420.04,1,1
18131,267,1,222.95999999999998,1,1
18132,140,1,226.9,1,1
18134,234,2,445.0,1,1
18135,28,5,567.71,0,0
18136,45,2,847.03,0,0
18137,187,2,145.99,1,1
18140,109,1,536.41,0,1
18141,37,2,882.47,0,0
18144,9,8,2169.25,0,0
18145,18,7,2756.2400000000002,0,0
18148,282,1,114.10000000000001,1,1
18149,40,4,1012.63,0,0
18151,56,4,1226.09,0,0
18152,282,1,426.69,1,1
18153,295,1,246.22,1,1
18154,24,3,533.41,0,0
18156,5,1,206.23000000000002,0,0
18157,207,1,215.35,1,1
18160,22,1,365.82,0,0
18161,15,1,184.41,0,0
18162,368,1,379.16,1,1
18163,220,1,728.84,1,1
18166,259,1,175.5,1,1
18168,8,11,2600.33,0,0
18170,10,6,1897.69,0,0
18171,106,4,1206.0,0,1
18172,23,32,9918.16,3,0
18173,248,1,589.52,1,1
18174,239,1,58.5,1,1
18175,311,1,176.1,1,1
18177,196,3,875.45,1,1
18178,38,7,4512.93,0,0
18179,158,2,754.38,1,1
18181,36,4,823.14,0,0
18182,99,1,291.13,0,1
18186,358,1,329.58,1,1
18187,267,1,724.89,1,1
18188,66,3,1279.55,0,0
18189,261,1,313.49,1,1
18190,239,3,461.16,1,1
18191,113,1,321.59999999999997,0,1
18193,16,2,963.59,0,0
18194,74,5,3188.2000000000003,0,0
18195,23,1,101.16,0,0
18196,107,2,775.18,0,1
18197,211,1,230.1,1,1
18199,319,1,344.75,1,1
18201,358,1,447.53000000000003,1,1
18203,17,3,344.0,0,0
18206,189,1,314.65999999999997,1,1
18207,135,1,544.47,0,1
18208,201,1,360.08,1,1
18210,18,1,147.45,0,0
18212,313,1,298.3,1,1
18214,166,4,1780.34,1,1
18215,73,4,1948.15,0,0
18217,149,2,323.29,1,1
18218,232,2,479.91999999999996,1,1
18219,4,8,1493.1200000000001,0,0
18220,30,5,1616.48,0,0
18221,26,1,383.33,0,0
18223,23,12,7516.31,0,0
18225,1,15,7545.139999999999,0,0
18226,14,15,6650.83,0,0
18227,120,1,295.0,0,1
18229,2,10,3526.81,0,0
18230,14,2,1480.8600000000001,0,0
18231,42,23,4797.7,0,0
18234,187,1,179.6,1,1
18236,24,6,913.11,0,0
18238,151,1,270.92,1,1
18239,8,2,588.75,0,0
18241,51,4,913.9,0,0
18242,81,4,1372.72,0,0
18243,50,1,515.78,0,0
18244,66,2,568.64,0,0
18245,15,13,3757.92,0,0
18246,245,1,162.72,1,1
18247,50,3,839.73,0,0
18251,81,8,21964.14,0,0
18252,184,5,1015.42,1,1
18253,278,1,317.88,1,1
18254,217,1,267.9,1,1
18255,92,1,199.85,0,1
18256,23,1,110.7,0,0
18257,82,4,2262.52,0,0
18258,100,6,2059.67,0,1
18259,2,5,1979.6000000000001,0,0
18260,10,17,7318.91,0,0
18262,29,2,428.06,0,0
18264,134,1,603.25,0,1
18266,70,1,251.1,0,0
18267,308,1,269.37,1,1
18268,227,5,1464.73,1,1
18269,2,1,168.6,0,0
18270,68,1,161.4,0,0
18271,245,2,680.85,1,1
18272,184,3,1307.4,1,1
18273,226,1,153.0,1,1
18275,214,2,741.85,1,1
18276,28,5,1320.66,0,0
18277,33,4,1069.67,0,0
18278,40,1,240.3,0,0
18279,155,1,231.33999999999997,1,1
18280,30,1,307.55,0,0
18281,213,1,120.32,1,1
18283,18,6,641.77,0,0
18284,67,1,461.68,0,0
18285,296,1,427.0,1,1
18286,112,2,1296.43,0,1
18287,18,4,2345.71,0,0
